rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
1262,9663113,K00179.01,Kepler-458 c,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9990,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,20.740286450,2.9650000e-05,-2.9650000e-05,142.8000300,1.120000e-03,-1.120000e-03,2454975.800,1.120000e-03,-1.120000e-03,0,,,,,,0.4310,0.0370,-0.3630,10.39390,0.06260,-0.06260,,,,1.0233e+03,7.500e+00,-7.500e+00,0.029861,1.490000e-03,-4.560000e-04,0.12800,0.04307,-0.01710,LS+MCMC,4.24,7.500e-01,-5.700e-01,0.1540,,,88.27,,,798.0,,,95.68,46.87,-29.35,14.280000,4.800000,-4.800000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3029,0.3239,q1_q17_dr25_koi,20.7044830,117.6672500,155.30,2,52,1,q1_q17_dr25_tce,11111101110111011000000000000000,0.09550,Mandel and Agol (2002 ApJ 580 171),,,009/009663/009663113/dv/kplr009663113-20160209194854_dvr.pdf,009/009663/009663113/dv/kplr009663113-001-20160209194854_dvs.pdf,6226.00,112.00,-124.00,4.264,0.115,-0.115,0.0000,0.1500,-0.1500,1.2990,0.2310,-0.1730,1.1290,0.1060,-0.0770,,,,q1_q17_dr25_stellar,297.045410,46.328701,13.955,14.398,13.915,13.765,13.712,12.823,12.546,12.502,0.000,19.803024900,0.000002500,46.32865100,0.00002400,-0.11600,0.09300,-0.17800,0.08800,1.850000e-04,9.80000e-05,-1.570000e-04,9.60000e-05,0.1030,0.0920,0.0600,0.1300,0.1200,0.1200,0.1280,0.0980,-0.0760,0.0880,0.1490,0.0960
1266,5289854,K01593.01,Kepler-308 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9640,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,9.695011460,4.6570000e-05,-4.6570000e-05,182.4541300,4.190000e-03,-4.190000e-03,2455015.454,4.190000e-03,-4.190000e-03,0,,,,,,0.2930,0.1440,-0.2930,2.75000,0.10300,-0.10300,,,,5.1520e+02,3.090e+01,-3.090e+01,0.020883,8.140000e-04,-8.580000e-04,3.68154,0.92661,-0.99455,LS+MCMC,2.08,6.300e-01,-2.000e-01,0.0890,,,89.36,,,833.0,,,114.06,102.70,-33.16,26.350000,6.600000,-6.600000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2889,0.3511,q1_q17_dr25_koi,5.0753345,16.7462520,18.30,2,106,1,q1_q17_dr25_tce,01111011101110111000000000000000,0.74400,Mandel and Agol (2002 ApJ 580 171),,,005/005289/005289854/dv/kplr005289854-20160209194854_dvr.pdf,005/005289/005289854/dv/kplr005289854-001-20160209194854_dvs.pdf,5896.00,176.00,-194.00,4.516,0.052,-0.208,-0.1000,0.3000,-0.3000,0.9140,0.2740,-0.0910,1.0000,0.1170,-0.1300,,,,q1_q17_dr25_stellar,295.785160,40.439548,15.809,16.377,15.767,15.566,15.447,14.614,14.153,14.187,0.011,19.719057000,0.000020000,40.43990000,0.00022000,1.89000,0.81000,1.27000,0.78000,-6.400000e-04,4.20000e-04,-5.100000e-04,4.10000e-04,-0.2100,0.2400,0.4200,0.2800,0.4700,0.2700,0.4300,0.2600,0.6600,0.3200,0.7900,0.3200
1267,5289854,K01593.02,Kepler-308 c,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,15.382539400,1.1440000e-04,-1.1440000e-04,139.0764800,5.470000e-03,-5.470000e-03,2454972.076,5.470000e-03,-5.470000e-03,0,,,,,,0.0150,0.4430,-0.0150,3.81500,0.16200,-0.16200,,,,5.5050e+02,3.300e+01,-3.300e+01,0.021393,1.015000e-03,-7.430000e-04,2.49050,0.09175,-1.10970,LS+MCMC,2.14,6.400e-01,-2.200e-01,0.1211,,,89.97,,,714.0,,,61.61,55.47,-17.92,31.470000,1.200000,-1.200000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2889,0.3511,q1_q17_dr25_koi,4.2178280,15.5412530,18.40,2,65,2,q1_q17_dr25_tce,01111011101110111000000000000000,0.86570,Mandel and Agol (2002 ApJ 580 171),,,005/005289/005289854/dv/kplr005289854-20160209194854_dvr.pdf,005/005289/005289854/dv/kplr005289854-002-20160209194854_dvs.pdf,5896.00,176.00,-194.00,4.516,0.052,-0.208,-0.1000,0.3000,-0.3000,0.9140,0.2740,-0.0910,1.0000,0.1170,-0.1300,,,,q1_q17_dr25_stellar,295.785160,40.439548,15.809,16.377,15.767,15.566,15.447,14.614,14.153,14.187,0.641,19.719018000,0.000020000,40.43973000,0.00022000,0.29000,0.84000,0.63000,0.80000,1.900000e-04,4.50000e-04,-1.800000e-04,4.30000e-04,-0.1000,0.6000,-0.2300,0.6200,0.2500,0.7300,0.4600,0.6200,-0.1100,0.6300,0.4700,0.5400
1269,10006581,K01595.01,Kepler-902 b,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,40.109781700,1.4090000e-04,-1.4090000e-04,142.0822700,2.850000e-03,-2.850000e-03,2454975.082,2.850000e-03,-2.850000e-03,0,,,,,,0.0160,0.4320,-0.0160,5.20960,0.08690,-0.08690,,,,7.3200e+02,2.080e+01,-2.080e+01,0.024334,8.590000e-04,-4.380000e-04,2.57107,0.08836,-0.87370,LS+MCMC,3.11,4.800e-01,-5.400e-01,0.2230,,,89.98,,,556.0,,,22.65,9.49,-7.96,60.240000,2.100000,-2.100000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2291,0.4603,q1_q17_dr25_koi,7.6640000,34.4993130,40.30,1,34,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.65650,Mandel and Agol (2002 ApJ 580 171),,,010/010006/010006581/dv/kplr010006581-20160209194854_dvr.pdf,010/010006/010006581/dv/kplr010006581-001-20160209194854_dvs.pdf,5509.00,82.00,-71.00,4.265,0.168,-0.112,0.1400,0.1500,-0.1000,1.1690,0.1830,-0.2030,0.9180,0.0720,-0.0390,,,,q1_q17_dr25_stellar,289.731690,46.953819,14.904,15.376,14.843,14.702,14.606,13.659,13.332,13.260,,19.315450100,0.000009700,46.95385200,0.00008700,0.15000,0.36000,0.12000,0.31000,-4.000000e-05,2.60000e-04,,,-0.0400,0.1600,-0.0700,0.1800,0.0800,0.1800,0.0400,0.1500,0.1100,0.2100,0.1100,0.2000
1271,6616218,K01692.02,Kepler-314 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9590,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,2.461069620,1.2800000e-05,-1.2800000e-05,133.3213800,4.310000e-03,-4.310000e-03,2454966.321,4.310000e-03,-4.310000e-03,0,,,,,,0.5750,0.3660,-0.3560,2.18400,0.11000,-0.11000,,,,8.4200e+01,5.300e+00,-5.300e+00,0.008661,2.724000e-03,-4.310000e-04,1.15264,1.15361,-0.02648,LS+MCMC,0.84,1.000e-01,-4.000e-02,0.0354,,,85.40,,,1195.0,,,483.09,164.90,-73.83,7.170000,2.400000,-2.400000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2193,0.4785,q1_q17_dr25_koi,3.7759464,17.7967510,18.00,2,242,2,q1_q17_dr25_tce,10011001100110011000000000000000,0.20910,Mandel and Agol (2002 ApJ 580 171),,,006/006616/006616218/dv/kplr006616218-20160209194854_dvr.pdf,006/006616/006616218/dv/kplr006616218-002-20160209194854_dvs.pdf,5418.00,98.00,-108.00,4.534,0.024,-0.102,0.2800,0.1500,-0.1500,0.8860,0.1040,-0.0370,0.9780,0.0370,-0.0670,,,,q1_q17_dr25_stellar,294.674100,42.075581,12.557,13.126,12.459,12.313,12.205,11.242,10.850,10.778,0.004,19.644942000,0.000011000,42.07581000,0.00011000,0.05000,0.46000,0.84000,0.39000,1.300000e-05,3.70000e-05,-5.700000e-05,3.10000e-05,-0.1800,0.2800,0.7000,0.4300,0.7200,0.4000,-0.1000,0.2800,0.8800,0.3900,0.8800,0.3900
1273,7220429,K01700.01,Kepler-931 b,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,8.037537960,2.2690000e-05,-2.2690000e-05,139.3582000,2.370000e-03,-2.370000e-03,2454972.358,2.370000e-03,-2.370000e-03,0,,,,,,0.8210,0.0970,-0.5780,2.91180,0.06800,-0.06800,,,,2.8650e+02,1.050e+01,-1.050e+01,0.017584,2.130000e-04,-2.308000e-03,0.60017,1.99652,-0.40350,LS+MCMC,1.54,2.000e-01,-1.700e-01,0.0719,,,86.29,,,744.0,,,72.44,31.29,-22.28,12.700000,6.000000,-6.000000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1530,0.5684,q1_q17_dr25_koi,4.1385374,25.6309950,31.10,1,168,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.34120,Mandel and Agol (2002 ApJ 580 171),,,007/007220/007220429/dv/kplr007220429-20160209194854_dvr.pdf,007/007220/007220429/dv/kplr007220429-001-20160209194854_dvs.pdf,5044.00,151.00,-151.00,4.511,0.085,-0.570,-0.0200,0.3000,-0.2500,0.8040,0.1030,-0.0930,0.7640,0.0950,-0.0550,,,,q1_q17_dr25_stellar,297.132630,42.768250,14.471,15.252,14.408,14.136,13.958,12.927,12.427,12.380,0.014,19.808821000,0.000011000,42.76828000,0.00012000,-0.85000,0.45000,0.09000,0.44000,2.700000e-04,1.20000e-04,3.000000e-05,1.20000e-04,0.4000,0.1600,0.0000,0.1900,0.4000,0.1600,0.5700,0.1600,0.1500,0.1800,0.5900,0.1600
1278,12403119,K01478.01,Kepler-858 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9610,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,76.136222220,5.2040000e-05,-5.2040000e-05,199.4762370,5.540000e-04,-5.540000e-04,2455032.476,5.540000e-04,-5.540000e-04,0,,,,,,0.0440,0.2530,-0.0440,7.93930,0.03290,-0.03290,,,,2.9495e+03,1.000e+01,-1.000e+01,0.049061,5.270000e-04,-1.720000e-04,1.47766,0.01345,-0.25182,LS+MCMC,4.78,6.000e-01,-3.100e-01,0.3403,,,89.97,,,399.0,,,6.01,2.24,-1.15,76.789000,0.699000,-0.699000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2396,0.4415,q1_q17_dr25_koi,96.0189800,280.7308700,339.40,1,16,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.95940,Mandel and Agol (2002 ApJ 580 171),,,012/012403/012403119/dv/kplr012403119-20160209194854_dvr.pdf,012/012403/012403119/dv/kplr012403119-001-20160209194854_dvs.pdf,5591.00,111.00,-111.00,4.494,0.053,-0.098,-0.0600,0.1500,-0.1500,0.8920,0.1130,-0.0570,0.9040,0.0560,-0.0560,,,,q1_q17_dr25_stellar,288.848630,51.209049,12.450,12.907,12.392,12.254,12.191,11.297,10.943,10.862,0.000,19.256588200,0.000001200,51.20895000,0.00001200,0.43500,0.04100,-0.35900,0.04400,3.600000e-04,1.50000e-04,-3.900000e-04,1.90000e-04,0.0240,0.0720,0.1260,0.0750,0.1280,0.0740,0.3810,0.0730,0.1140,0.0800,0.3980,0.0730
1285,10027323,K01596.01,Kepler-309 b,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,5.923657470,1.6330000e-05,-1.6330000e-05,134.6836100,2.160000e-03,-2.160000e-03,2454967.684,2.160000e-03,-2.160000e-03,0,,,,,,0.0450,0.3760,-0.0450,2.63020,0.07220,-0.07220,,,,4.0650e+02,1.730e+01,-1.730e+01,0.018295,6.900000e-04,-4.250000e-04,2.89546,0.23536,-0.93105,LS+MCMC,0.99,7.000e-02,-9.000e-02,0.0515,,,89.85,,,531.0,,,18.87,4.43,-4.65,17.510000,1.400000,-1.400000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.4011,0.2767,q1_q17_dr25_koi,4.0210853,23.1048640,26.40,2,178,1,q1_q17_dr25_tce,11111101110111011000000000000000,0.50320,Mandel and Agol (2002 ApJ 580 171),,,010/010027/010027323/dv/kplr010027323-20160209194854_dvr.pdf,010/010027/010027323/dv/kplr010027323-001-20160209194854_dvs.pdf,3883.00,69.00,-93.00,4.762,0.040,-0.036,-0.2800,0.1500,-0.1500,0.4960,0.0360,-0.0440,0.5180,0.0290,-0.0440,,,,q1_q17_dr25_stellar,297.509860,46.961262,15.157,16.087,15.052,14.758,14.572,13.504,12.931,12.852,0.275,19.833993000,0.000013000,46.96144000,0.00015000,0.10000,0.49000,0.65000,0.53000,1.000000e-04,1.90000e-04,-1.600000e-04,2.10000e-04,-0.2000,0.1700,0.2700,0.4900,0.3400,0.4500,-0.0300,0.1700,0.6900,0.4600,0.6900,0.4600
1286,12019440,K00186.01,Kepler-485 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9980,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,3.243259880,2.0900000e-07,-2.0900000e-07,133.6690203,5.240000e-05,-5.240000e-05,2454966.669,5.240000e-05,-5.240000e-05,0,,,,,,0.1170,0.0280,-0.0800,3.03318,0.00154,-0.00154,,,,1.6451e+04,1.180e+01,-1.180e+01,0.116687,2.800000e-05,-2.050000e-04,1.35320,0.02681,-0.02137,LS+MCMC,12.91,2.110e+00,-9.100e-01,0.0433,,,89.27,,,1243.0,,,563.17,236.50,-104.64,9.095000,0.180000,-0.180000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2602,0.4096,q1_q17_dr25_koi,133.7610800,1636.7843000,1586.20,1,413,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.76370,Mandel and Agol (2002 ApJ 580 171),,,012/012019/012019440/dv/kplr012019440-20160209194854_dvr.pdf,012/012019/012019440/dv/kplr012019440-001-20160209194854_dvs.pdf,5823.00,69.00,-87.00,4.438,0.051,-0.127,0.1000,0.1500,-0.1500,1.0130,0.1660,-0.0710,1.0270,0.0630,-0.0630,,,,q1_q17_dr25_stellar,294.996310,50.470058,14.952,15.394,14.876,14.763,14.696,13.782,13.479,13.433,0.000,19.666423230,0.000000250,50.47006410,0.00000250,0.08690,0.00870,0.01490,0.00910,-1.760000e-03,4.80000e-04,-8.900000e-04,7.30000e-04,0.0200,0.0670,-0.0070,0.0670,0.0210,0.0670,0.0640,0.0680,-0.0520,0.0670,0.0820,0.0680
1288,10004738,K01598.01,Kepler-310 c,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9860,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,56.475806900,1.2810000e-04,-1.2810000e-04,143.8112800,1.870000e-03,-1.870000e-03,2454976.811,1.870000e-03,-1.870000e-03,0,,,,,,0.8620,0.0190,-0.5870,5.96100,0.16900,-0.16900,,,,1.0918e+03,1.670e+01,-1.670e+01,0.035104,7.430000e-04,-4.436000e-03,0.42341,2.03356,-0.23924,LS+MCMC,3.22,2.500e-01,-1.400e-01,0.2838,,,88.81,,,417.0,,,7.14,1.61,-0.96,41.500000,19.900000,-19.900000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2291,0.4603,q1_q17_dr25_koi,14.5856260,56.9806060,70.00,3,24,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.75020,Mandel and Agol (2002 ApJ 580 171),,,010/010004/010004738/dv/kplr010004738-20160209194854_dvr.pdf,010/010004/010004738/dv/kplr010004738-001-20160209194854_dvs.pdf,5497.00,74.00,-82.00,4.570,0.014,-0.063,0.0700,0.1500,-0.2000,0.8390,0.0650,-0.0350,0.9520,0.0340,-0.0670,,,,q1_q17_dr25_stellar,288.839360,46.986740,14.279,14.782,14.242,14.063,14.149,13.056,12.690,12.626,0.528,19.255960200,0.000004800,46.98675700,0.00004900,0.13000,0.18000,0.06000,0.18000,-8.000000e-05,2.00000e-04,1.100000e-04,2.00000e-04,0.0100,0.1000,0.1500,0.1000,0.1500,0.1000,-0.1100,0.1300,0.3660,0.0920,0.3820,0.1000
1289,10004738,K01598.02,Kepler-310 d,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,92.874729400,4.9610000e-04,-4.9610000e-04,145.9353500,3.770000e-03,-3.770000e-03,2454978.935,3.770000e-03,-3.770000e-03,0,,,,,,0.9170,0.0170,-0.6290,7.47400,0.21700,-0.21700,,,,6.5880e+02,1.820e+01,-1.820e+01,0.028851,1.430000e-04,-4.974000e-03,0.19107,1.93914,-0.04215,LS+MCMC,2.64,2.100e-01,-1.100e-01,0.3953,,,88.82,,,353.0,,,3.68,0.83,-0.50,44.300000,21.400000,-21.400000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2291,0.4603,q1_q17_dr25_koi,11.0970200,30.2770750,37.90,3,16,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.11440,Mandel and Agol (2002 ApJ 580 171),,,010/010004/010004738/dv/kplr010004738-20160209194854_dvr.pdf,010/010004/010004738/dv/kplr010004738-002-20160209194854_dvs.pdf,5497.00,74.00,-82.00,4.570,0.014,-0.063,0.0700,0.1500,-0.2000,0.8390,0.0650,-0.0350,0.9520,0.0340,-0.0670,,,,q1_q17_dr25_stellar,288.839360,46.986740,14.279,14.782,14.242,14.063,14.149,13.056,12.690,12.626,0.057,19.255964100,0.000009000,46.98689400,0.00009000,0.27000,0.33000,0.56000,0.33000,-1.400000e-04,2.20000e-04,-2.600000e-04,2.20000e-04,0.2000,0.1700,0.1900,0.2000,0.2800,0.1900,0.1300,0.1600,0.4400,0.2300,0.4600,0.2100
1290,7304449,K01702.01,Kepler-1650 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9990,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,1.538180949,1.6150000e-06,-1.6150000e-06,131.8228230,8.960000e-04,-8.960000e-04,2454964.823,8.960000e-04,-8.960000e-04,0,,,,,,0.9320,0.0630,-0.6790,1.26350,0.05380,-0.05380,,,,8.4100e+02,2.240e+01,-2.240e+01,0.033564,1.855000e-03,-6.549000e-03,0.62126,10.21314,-1.03128,LS+MCMC,1.00,2.300e-01,-1.800e-01,0.0167,,,77.38,,,602.0,,,30.85,19.76,-11.82,4.270000,2.100000,-2.100000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3775,0.3402,q1_q17_dr25_koi,4.7806334,28.2191370,47.70,1,852,1,q1_q17_dr25_tce,01111111111111111000000000000000,0.86010,Mandel and Agol (2002 ApJ 580 171),,,007/007304/007304449/dv/kplr007304449-20160209194854_dvr.pdf,007/007304/007304449/dv/kplr007304449-001-20160209194854_dvs.pdf,3364.00,74.00,-67.00,4.978,0.070,-0.070,-0.0600,0.1500,-0.1000,0.2740,0.0620,-0.0500,0.2600,0.0720,-0.0590,,,,q1_q17_dr25_stellar,297.729250,42.866920,15.722,17.550,16.157,14.939,14.344,12.990,12.438,12.199,0.007,19.848619600,0.000006000,42.86655000,0.00007400,0.09000,0.24000,-1.33000,0.27000,6.000000e-05,2.00000e-04,3.500000e-04,2.20000e-04,-0.0600,0.1100,0.0190,0.0970,0.0600,0.1100,-0.0170,0.0980,-0.6800,0.1000,0.6800,0.1000
1293,7626370,K01706.01,Kepler-932 b,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,1.921437488,2.1960000e-06,-2.1960000e-06,131.8062040,9.610000e-04,-9.610000e-04,2454964.806,9.610000e-04,-9.610000e-04,0,,,,,,0.9190,0.0310,-0.6720,1.90460,0.02850,-0.02850,,,,2.7870e+02,5.800e+00,-5.800e+00,0.019017,5.740000e-04,-3.352000e-03,0.22347,2.34245,-0.10251,LS+MCMC,1.77,4.100e-01,-2.400e-01,0.0279,,,74.86,,,1276.0,,,626.79,443.77,-203.34,3.520000,1.800000,-1.800000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2043,0.4966,q1_q17_dr25_koi,4.1870520,40.1898350,56.70,1,697,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.42270,Mandel and Agol (2002 ApJ 580 171),,,007/007626/007626370/dv/kplr007626370-20160209194854_dvr.pdf,007/007626/007626370/dv/kplr007626370-001-20160209194854_dvs.pdf,5238.00,158.00,-142.00,4.472,0.117,-0.273,-0.0800,0.3000,-0.2500,0.8510,0.1970,-0.1120,0.7840,0.1140,-0.0570,,,,q1_q17_dr25_stellar,296.952060,43.271969,14.131,14.823,14.076,13.835,13.687,12.732,12.271,12.210,0.170,19.796802400,0.000005400,43.27194600,0.00007100,-0.06000,0.21000,-0.08000,0.25000,2.700000e-05,5.60000e-05,6.100000e-05,6.70000e-05,-0.0200,0.1400,-0.0700,0.1000,0.0700,0.1100,0.0200,0.1500,0.2000,0.1000,0.2000,0.0980
1294,7703955,K01707.01,Kepler-315 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9980,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,96.109323000,2.0320000e-03,-2.0320000e-03,187.6990000,1.010000e-02,-1.010000e-02,2455020.699,1.010000e-02,-1.010000e-02,0,,,,,,0.9480,0.0400,-0.5350,9.87700,0.78400,-0.78400,,,,9.8230e+02,4.830e+01,-4.830e+01,0.036533,9.540000e-04,-8.185000e-03,0.06199,1.00057,-0.03662,LS+MCMC,4.01,5.400e-01,-5.400e-01,0.3928,,,88.26,,,409.0,,,6.59,2.54,-2.00,31.200000,15.200000,-15.200000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2787,0.3728,q1_q17_dr25_koi,8.0317780,21.1226140,28.70,2,14,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.75040,Mandel and Agol (2002 ApJ 580 171),,,007/007703/007703955/dv/kplr007703955-20160209194854_dvr.pdf,007/007703/007703955/dv/kplr007703955-001-20160209194854_dvs.pdf,5792.00,104.00,-104.00,4.375,0.126,-0.103,-0.2600,0.1500,-0.1500,1.0050,0.1360,-0.1360,0.8750,0.0700,-0.0510,,,,q1_q17_dr25_stellar,298.023100,43.363522,15.321,15.883,15.278,15.079,14.936,13.982,13.622,13.581,0.829,19.868200000,0.000014000,43.36351000,0.00015000,-0.29000,0.56000,-0.05000,0.54000,2.100000e-04,5.20000e-04,-2.000000e-05,5.20000e-04,0.5200,0.2300,-0.1600,0.2200,0.5500,0.2300,0.5300,0.2500,-0.2000,0.2200,0.5700,0.2500
1295,7512982,K01480.01,Kepler-859 b,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,20.381748020,5.2390000e-05,-5.2390000e-05,142.3149900,2.090000e-03,-2.090000e-03,2454975.315,2.090000e-03,-2.090000e-03,0,,,,,,0.2950,0.1480,-0.2950,3.79220,0.06920,-0.06920,,,,1.5971e+03,3.670e+01,-3.670e+01,0.035772,9.030000e-04,-1.056000e-03,3.08596,0.46886,-0.94227,LS+MCMC,3.16,1.100e-01,-2.200e-01,0.1345,,,89.59,,,528.0,,,18.36,2.57,-3.52,40.770000,6.200000,-6.200000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1451,0.5820,q1_q17_dr25_koi,8.8129790,38.0996200,46.80,2,67,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.53610,Mandel and Agol (2002 ApJ 580 171),,,007/007512/007512982/dv/kplr007512982-20160209194854_dvr.pdf,007/007512/007512982/dv/kplr007512982-001-20160209194854_dvs.pdf,4883.00,77.00,-87.00,4.515,0.064,-0.020,0.1800,0.1500,-0.1500,0.8080,0.0280,-0.0550,0.7790,0.0430,-0.0280,,,,q1_q17_dr25_stellar,286.741880,43.190102,15.887,16.619,15.845,15.573,15.452,14.424,13.946,13.858,0.004,19.116104300,0.000007600,43.19009600,0.00009400,-0.80000,0.30000,-0.02000,0.34000,1.180000e-03,5.00000e-04,2.200000e-04,5.70000e-04,0.0400,0.1100,0.0300,0.0860,0.0470,0.0990,-0.0690,0.0970,0.1320,0.0950,0.1490,0.0960
