rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
5835,6444896,K03138.01,Kepler-1649 b,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,8.689107640,3.3640000e-05,-3.3640000e-05,133.2355900,3.880000e-03,-3.880000e-03,2454966.236,3.880000e-03,-3.880000e-03,0,,,,,,0.0490,0.4170,-0.0490,1.16270,0.09510,-0.09510,,,,1.6790e+03,1.340e+02,-1.340e+02,0.038216,2.406000e-03,-1.287000e-03,52.00896,10.67301,-26.81203,LS+MCMC,0.49,0.000e+00,0.000e+00,0.0378,,,89.95,,,211.0,,,0.47,0.00,0.00,59.200000,12.200000,-12.200000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3660,0.3573,q1_q17_dr25_koi,3.7267683,11.9927750,9.60,2,91,1,q1_q17_dr25_tce,00000111100111111000000000000000,0.29310,Mandel and Agol (2002 ApJ 580 171),,,006/006444/006444896/dv/kplr006444896-20160209194854_dvr.pdf,006/006444/006444896/dv/kplr006444896-001-20160209194854_dvs.pdf,2703.00,0.00,0.00,5.274,0.000,0.000,0.0000,0.0000,0.0000,0.1180,0.0000,0.0000,0.0960,0.0000,0.0000,,,,q1_q17_dr25_stellar,292.503780,41.830421,17.131,18.164,17.110,16.687,,13.379,12.852,12.589,0.008,19.500232000,0.000020000,41.83046000,0.00022000,-0.83000,0.80000,0.13000,0.79000,-1.400000e-03,1.50000e-03,-1.900000e-03,1.60000e-03,0.3500,0.1600,-0.0300,0.1600,0.3500,0.1600,-1.5600,0.1500,-1.2100,0.2800,1.9700,0.2500
4687,12066569,K03282.01,Kepler-1455 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9960,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,49.276844800,3.3570000e-04,-3.3570000e-04,157.0207300,5.150000e-03,-5.150000e-03,2454990.021,5.150000e-03,-5.150000e-03,0,,,,,,0.0220,0.4190,-0.0220,3.78700,0.17100,-0.17100,,,,1.1329e+03,7.300e+01,-7.300e+01,0.030272,1.515000e-03,-1.138000e-03,8.36473,1.05794,-3.11196,LS+MCMC,1.75,9.000e-02,-1.300e-01,0.2126,,,89.99,,,271.0,,,1.28,0.26,-0.26,102.400000,13.000000,-13.000000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2589,0.4639,q1_q17_dr25_koi,5.1834270,14.7330090,17.80,1,26,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.65940,Mandel and Agol (2002 ApJ 580 171),,,012/012066/012066569/dv/kplr012066569-20160209194854_dvr.pdf,012/012066/012066569/dv/kplr012066569-001-20160209194854_dvs.pdf,3899.00,78.00,-78.00,4.713,0.039,-0.021,-0.2000,0.1500,-0.1500,0.5290,0.0280,-0.0380,0.5280,0.0360,-0.0300,,,,q1_q17_dr25_stellar,294.083070,50.502769,15.855,17.222,15.909,15.268,14.929,13.772,13.085,12.922,0.023,19.605490000,0.000023000,50.50295000,0.00023000,-1.62000,0.79000,0.63000,0.84000,1.950000e-03,9.20000e-04,-5.000000e-04,1.00000e-03,-0.1200,0.4500,-0.0600,0.2300,0.1400,0.3300,-0.0500,0.5100,0.0300,0.2700,0.0600,0.5500
4688,6497146,K03284.01,Kepler-438 b,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,35.233069400,2.7050000e-04,-2.7050000e-04,135.3647700,6.370000e-03,-6.370000e-03,2454968.365,6.370000e-03,-6.370000e-03,0,,,,,,0.1390,0.3230,-0.1390,3.67400,0.21500,-0.21500,,,,3.5280e+02,2.750e+01,-2.750e+01,0.016941,1.070000e-03,-7.250000e-04,6.12686,0.96504,-2.63386,LS+MCMC,0.97,6.000e-02,-7.000e-02,0.1729,,,89.89,,,288.0,,,1.62,0.37,-0.34,73.800000,11.600000,-11.600000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2107,0.5308,q1_q17_dr25_koi,3.8971653,11.9203230,14.50,1,38,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.61200,Mandel and Agol (2002 ApJ 580 171),,,006/006497/006497146/dv/kplr006497146-20160209194854_dvr.pdf,006/006497/006497146/dv/kplr006497146-001-20160209194854_dvs.pdf,3749.00,75.00,-84.00,4.743,0.033,-0.033,0.1600,0.1500,-0.1500,0.5240,0.0330,-0.0370,0.5540,0.0280,-0.0430,,,,q1_q17_dr25_stellar,281.645810,41.951092,14.467,15.987,14.610,13.815,13.393,12.130,11.449,11.199,0.002,18.776325000,0.000021000,41.95070000,0.00024000,-2.47000,0.86000,-1.39000,0.87000,5.800000e-04,3.20000e-04,4.300000e-04,3.20000e-04,-0.2800,0.4200,-0.0300,0.3300,0.2800,0.4200,-0.4800,0.4200,0.0000,0.3300,0.4800,0.4200
5063,8424002,K03497.01,Kepler-1512 b,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,20.359718990,5.4790000e-05,-5.4790000e-05,134.2912300,2.180000e-03,-2.180000e-03,2454967.291,2.180000e-03,-2.180000e-03,0,,,,,,0.9250,0.0050,-0.6930,2.15210,0.06210,-0.06210,,,,3.4570e+02,1.520e+01,-1.520e+01,0.021227,2.970000e-04,-4.041000e-03,1.40140,20.04235,-0.11488,LS+MCMC,0.80,1.200e-01,-1.600e-01,0.1025,,,88.31,,,276.0,,,1.38,0.58,-0.58,31.300000,15.400000,-15.400000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3660,0.3573,q1_q17_dr25_koi,4.8601930,19.6056270,26.80,1,65,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.91640,Mandel and Agol (2002 ApJ 580 171),,,008/008424/008424002/dv/kplr008424002-20160209194854_dvr.pdf,008/008424/008424002/dv/kplr008424002-001-20160209194854_dvs.pdf,3419.00,67.00,-76.00,4.904,0.084,-0.052,0.0400,0.1500,-0.1500,0.3440,0.0510,-0.0700,0.3460,0.0660,-0.0810,,,,q1_q17_dr25_stellar,289.274510,44.470322,13.393,14.384,13.358,12.967,,11.315,10.750,10.623,0.090,19.284983800,0.000009800,44.47032000,0.00012000,0.66000,0.38000,0.00000,0.42000,-1.900000e-04,1.30000e-04,6.000000e-05,1.40000e-04,-0.0500,0.1500,0.1400,0.2300,0.1400,0.2200,0.0000,0.1600,0.3700,0.2500,0.3700,0.2500
5660,8142787,K04005.01,Kepler-439 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9970,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,178.139072000,1.8970000e-03,-1.8970000e-03,210.1180200,6.860000e-03,-6.860000e-03,2455043.118,6.860000e-03,-6.860000e-03,0,,,,,,0.0420,0.4120,-0.0420,9.65400,0.28300,-0.28300,,,,6.7880e+02,3.790e+01,-3.790e+01,0.023396,1.222000e-03,-6.870000e-04,1.78564,0.10597,-0.63349,LS+MCMC,2.25,2.200e-01,-1.600e-01,0.5948,,,89.98,,,291.0,,,1.70,0.47,-0.31,144.150000,8.600000,-8.600000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2327,0.4526,q1_q17_dr25_koi,8.9886140,17.8300600,20.30,1,8,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.80370,Mandel and Agol (2002 ApJ 580 171),,,008/008142/008142787/dv/kplr008142787-20160209194854_dvr.pdf,008/008142/008142787/dv/kplr008142787-001-20160209194854_dvs.pdf,5431.00,81.00,-81.00,4.496,0.052,-0.078,0.0200,0.1500,-0.1500,0.8790,0.0860,-0.0600,0.8810,0.0500,-0.0500,,,,q1_q17_dr25_stellar,280.801570,44.033989,14.560,15.077,14.499,14.339,14.250,13.344,12.955,12.919,0.202,18.720102000,0.000018000,44.03392000,0.00018000,-0.08000,0.70000,-0.24000,0.67000,-5.700000e-04,4.70000e-04,1.500000e-04,4.50000e-04,-0.0300,0.2300,-0.2700,0.5700,0.2700,0.5800,-0.1100,0.2400,-0.1800,0.5200,0.2100,0.5300
3694,11415243,K04036.01,Kepler-1544 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9650,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,168.811330000,2.1020000e-03,-2.1020000e-03,211.4398200,9.760000e-03,-9.760000e-03,2455044.440,9.760000e-03,-9.760000e-03,0,,,,,,0.0830,0.3990,-0.0830,6.58200,0.36000,-0.36000,,,,6.1440e+02,4.710e+01,-4.710e+01,0.021852,1.501000e-03,-9.860000e-04,5.27578,0.52419,-2.47748,LS+MCMC,1.69,1.000e-01,-6.000e-02,0.5459,,,89.98,,,241.0,,,0.80,0.17,-0.12,199.600000,19.800000,-19.800000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1082,0.6270,q1_q17_dr25_koi,7.4183440,14.8006360,15.30,1,9,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.48560,Mandel and Agol (2002 ApJ 580 171),,,011/011415/011415243/dv/kplr011415243-20160209194854_dvr.pdf,011/011415/011415243/dv/kplr011415243-001-20160209194854_dvs.pdf,4798.00,95.00,-95.00,4.620,0.015,-0.045,0.0000,0.1500,-0.1500,0.7070,0.0430,-0.0250,0.7710,0.0300,-0.0480,,,,q1_q17_dr25_stellar,297.285000,49.212460,14.061,14.893,14.015,13.704,13.543,12.480,11.985,11.903,0.691,19.819014000,0.000018000,49.21257000,0.00017000,0.51000,0.64000,0.41000,0.61000,-4.000000e-05,3.80000e-04,-1.800000e-04,3.60000e-04,0.5900,0.3100,0.1800,0.2200,0.6200,0.3400,1.0200,0.3800,0.2600,0.2400,1.0600,0.4100
3626,6106282,K04087.01,Kepler-440 b,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,101.110701400,9.5290000e-04,-9.5290000e-04,215.5204000,8.060000e-03,-8.060000e-03,2455048.520,8.060000e-03,-8.060000e-03,0,,,,,,0.0460,0.4040,-0.0460,8.02900,0.21000,-0.21000,,,,8.7810e+02,4.220e+01,-4.220e+01,0.026318,1.248000e-03,-7.640000e-04,1.77604,0.08630,-0.67660,LS+MCMC,1.61,1.000e-01,-8.000e-02,0.3548,,,89.97,,,229.0,,,0.65,0.14,-0.11,98.640000,4.800000,-4.800000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1171,0.6215,q1_q17_dr25_koi,7.3011320,15.7036340,24.10,1,10,1,q1_q17_dr25_tce,11110111011101110000000000000000,0.26790,Mandel and Agol (2002 ApJ 580 171),,,006/006106/006106282/dv/kplr006106282-20160209194854_dvr.pdf,006/006106/006106282/dv/kplr006106282-001-20160209194854_dvs.pdf,4133.00,74.00,-82.00,4.705,0.023,-0.033,-0.3000,0.1500,-0.1500,0.5610,0.0330,-0.0300,0.5780,0.0270,-0.0340,,,,q1_q17_dr25_stellar,285.349950,41.452209,15.134,16.529,15.161,14.536,14.179,12.960,12.323,12.121,0.107,19.023306000,0.000018000,41.45241000,0.00020000,-0.96000,0.71000,0.74000,0.71000,9.900000e-04,6.40000e-04,-1.000000e-04,6.50000e-04,0.1300,0.2700,-0.0600,0.3800,0.1400,0.3700,0.2400,0.2500,0.4600,0.3900,0.5200,0.3700
3829,8459663,K04356.01,Kepler-1593 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9760,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,174.510276000,2.1480000e-03,-2.1480000e-03,201.4705600,9.660000e-03,-9.660000e-03,2455034.471,9.660000e-03,-9.660000e-03,0,,,,,,0.0240,0.4130,-0.0240,6.68900,0.34500,-0.34500,,,,1.5300e+03,1.150e+02,-1.150e+02,0.035188,2.009000e-03,-1.397000e-03,5.45009,0.46093,-2.23268,LS+MCMC,1.74,1.400e-01,-2.000e-01,0.4836,,,89.99,,,186.0,,,0.28,0.09,-0.09,206.300000,17.400000,-17.400000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.4016,0.2206,q1_q17_dr25_koi,5.3585615,10.9747140,14.80,1,7,1,q1_q17_dr25_tce,01111111111111111000000000000000,0.39380,Mandel and Agol (2002 ApJ 580 171),,,008/008459/008459663/dv/kplr008459663-20160209194854_dvr.pdf,008/008459/008459663/dv/kplr008459663-001-20160209194854_dvs.pdf,4367.00,124.00,-155.00,4.822,0.060,-0.054,-1.4600,0.3000,-0.3000,0.4520,0.0380,-0.0520,0.4960,0.0250,-0.0500,,,,q1_q17_dr25_stellar,300.488160,44.460670,15.873,16.842,15.808,15.458,15.222,14.188,13.675,13.452,0.040,20.032581000,0.000024000,44.46080000,0.00023000,1.40000,0.92000,0.45000,0.84000,-2.300000e-03,1.60000e-03,-9.000000e-04,1.50000e-03,0.9800,0.5800,0.1400,0.1800,0.9900,0.5800,0.2400,0.4200,0.2700,0.2700,0.3600,0.3400
3853,4172805,K04427.01,,CANDIDATE,Active,2017-05-10,CANDIDATE,0.9690,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,147.661729000,1.5010000e-03,-1.5010000e-03,243.9526200,8.290000e-03,-8.290000e-03,2455076.953,8.290000e-03,-8.290000e-03,0,,,,,,0.0020,0.4400,-0.0020,6.20700,0.32300,-0.32300,,,,1.0878e+03,9.390e+01,-9.390e+01,0.029669,1.873000e-03,-1.346000e-03,5.68570,0.72652,-2.20972,LS+MCMC,1.59,1.200e-01,-1.400e-01,0.4401,,,90.00,,,176.0,,,0.23,0.06,-0.05,187.100000,23.900000,-23.900000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.4064,0.2898,q1_q17_dr25_koi,4.9804463,10.7937610,13.20,1,7,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.51630,Mandel and Agol (2002 ApJ 580 171),,,004/004172/004172805/dv/kplr004172805-20160209194854_dvr.pdf,004/004172/004172805/dv/kplr004172805-001-20160209194854_dvs.pdf,3788.00,76.00,-84.00,4.774,0.036,-0.040,-0.1000,0.1500,-0.1500,0.4900,0.0370,-0.0410,0.5200,0.0340,-0.0420,,,,q1_q17_dr25_stellar,295.117220,39.274090,15.645,17.167,15.783,14.993,14.552,13.339,12.684,12.499,0.352,19.674508000,0.000024000,39.27422000,0.00029000,1.10000,1.00000,0.50000,1.00000,1.000000e-04,1.10000e-03,8.000000e-04,1.10000e-03,-0.5400,0.3200,0.4200,0.2700,0.6800,0.3000,0.2900,0.3100,0.8800,0.2900,0.9200,0.2900
4329,9947389,K04460.01,,CANDIDATE,Active,2017-05-10,CANDIDATE,0.9720,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,284.727213000,8.3630000e-03,-8.3630000e-03,142.0923000,2.300000e-02,-2.300000e-02,2454975.092,2.300000e-02,-2.300000e-02,0,,,,,,0.3160,0.1480,-0.3160,10.29900,0.94200,-0.94200,,,,3.5530e+02,3.400e+01,-3.400e+01,0.017149,9.170000e-04,-1.235000e-03,1.98698,0.92006,-0.98842,LS+MCMC,2.02,3.000e-01,-2.900e-01,0.8224,,,89.91,,,278.0,,,1.41,0.55,-0.44,204.200000,94.600000,-94.600000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2291,0.4603,q1_q17_dr25_koi,5.3642697,10.6837435,12.70,1,6,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.98430,Mandel and Agol (2002 ApJ 580 171),,,009/009947/009947389/dv/kplr009947389-20160209194854_dvr.pdf,009/009947/009947389/dv/kplr009947389-001-20160209194854_dvs.pdf,5497.00,82.00,-74.00,4.332,0.137,-0.100,0.1400,0.1500,-0.1000,1.0800,0.1580,-0.1580,0.9130,0.0660,-0.0380,,,,q1_q17_dr25_stellar,290.147250,46.802872,14.636,15.147,14.592,14.418,14.337,13.350,13.007,12.895,0.091,19.343160000,0.000032000,46.80258000,0.00027000,0.40000,1.20000,-1.06000,0.99000,-1.400000e-04,4.30000e-04,3.900000e-04,3.60000e-04,0.1100,0.3300,-0.9300,0.7100,0.9400,0.7100,0.0300,0.3300,-0.8600,0.7000,0.8600,0.7000
4110,5977470,K04550.01,,CANDIDATE,Active,2017-05-10,CANDIDATE,0.9340,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,140.251943000,1.6770000e-03,-1.6770000e-03,175.1370000,1.030000e-02,-1.030000e-02,2455008.137,1.030000e-02,-1.030000e-02,0,,,,,,0.3230,0.1390,-0.3230,6.57600,0.32700,-0.32700,,,,5.6770e+02,5.480e+01,-5.480e+01,0.021342,1.291000e-03,-1.372000e-03,3.78410,1.32132,-1.10506,LS+MCMC,1.84,5.000e-02,-1.200e-01,0.4836,,,89.88,,,271.0,,,1.28,0.17,-0.24,157.900000,55.100000,-55.100000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1017,0.6385,q1_q17_dr25_koi,4.1720540,9.6396110,11.90,1,11,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.45420,Mandel and Agol (2002 ApJ 580 171),,,005/005977/005977470/dv/kplr005977470-20160209194854_dvr.pdf,005/005977/005977470/dv/kplr005977470-001-20160209194854_dvs.pdf,4821.00,76.00,-86.00,4.529,0.064,-0.016,0.1600,0.1500,-0.1500,0.7880,0.0230,-0.0510,0.7650,0.0470,-0.0280,,,,q1_q17_dr25_stellar,296.457760,41.266022,15.429,16.320,15.412,15.048,14.878,13.880,13.278,13.211,0.349,19.763853000,0.000026000,41.26627000,0.00030000,0.10000,1.10000,0.90000,1.10000,-7.000000e-05,6.30000e-04,-4.900000e-04,6.40000e-04,0.3400,0.5400,1.1200,0.6400,1.1700,0.6300,0.3500,0.5600,1.1500,0.6200,1.2000,0.6200
4115,11284772,K04622.01,Kepler-441 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9750,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,207.247850000,2.6270000e-03,-2.6270000e-03,213.0345800,9.700000e-03,-9.700000e-03,2455046.035,9.700000e-03,-9.700000e-03,0,,,,,,0.2100,0.2410,-0.2100,6.15900,0.34800,-0.34800,,,,8.0920e+02,6.470e+01,-6.470e+01,0.025839,1.043000e-03,-1.679000e-03,7.57232,1.08997,-3.20397,LS+MCMC,1.56,9.000e-02,-6.000e-02,0.5697,,,89.95,,,189.0,,,0.30,0.06,-0.05,258.100000,37.200000,-37.200000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1496,0.5738,q1_q17_dr25_koi,4.5226235,9.7089540,13.20,2,6,1,q1_q17_dr25_tce,11111110111011101000000000000000,0.86500,Mandel and Agol (2002 ApJ 580 171),,,011/011284/011284772/dv/kplr011284772-20160209194854_dvr.pdf,011/011284/011284772/dv/kplr011284772-001-20160209194854_dvs.pdf,4339.00,78.00,-87.00,4.711,0.020,-0.032,-0.5800,0.1500,-0.1500,0.5530,0.0310,-0.0220,0.5730,0.0260,-0.0260,,,,q1_q17_dr25_stellar,284.566890,49.012550,15.142,16.372,15.108,14.614,14.297,13.040,12.403,12.288,0.414,18.971102000,0.000033000,49.01273000,0.00033000,-0.90000,1.20000,0.60000,1.20000,1.000000e-03,1.00000e-03,-1.000000e-04,1.00000e-03,-0.7200,0.3500,0.2300,0.5300,0.7500,0.3700,-0.5600,0.3700,0.8200,0.5400,0.9900,0.4900
4649,4138008,K04742.01,Kepler-442 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9930,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,112.303136000,1.7220000e-03,-1.7220000e-03,230.4383000,1.250000e-02,-1.250000e-02,2455063.438,1.250000e-02,-1.250000e-02,0,,,,,,0.2480,0.1910,-0.2480,5.86900,0.36200,-0.36200,,,,5.0210e+02,4.410e+01,-4.410e+01,0.020068,1.174000e-03,-1.111000e-03,4.53694,1.04694,-1.67626,LS+MCMC,1.30,7.000e-02,-5.000e-02,0.3874,,,89.90,,,241.0,,,0.79,0.15,-0.11,144.600000,33.400000,-33.400000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.0833,0.6584,q1_q17_dr25_koi,6.4854620,12.9237930,13.10,1,12,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.72840,Mandel and Agol (2002 ApJ 580 171),,,004/004138/004138008/dv/kplr004138008-20160209194854_dvr.pdf,004/004138/004138008/dv/kplr004138008-001-20160209194854_dvs.pdf,4401.00,78.00,-78.00,4.677,0.017,-0.027,-0.3800,0.1500,-0.1500,0.5950,0.0300,-0.0240,0.6130,0.0300,-0.0300,,,,q1_q17_dr25_stellar,285.366580,39.280079,14.976,15.941,14.930,14.563,14.341,13.233,12.581,12.488,0.308,19.024422000,0.000027000,39.28016000,0.00034000,-0.70000,1.10000,0.30000,1.20000,2.800000e-04,5.80000e-04,-4.300000e-04,6.30000e-04,0.2000,1.3000,-0.1100,0.6000,0.1900,0.8900,0.2100,0.7900,-0.4500,0.8600,0.5000,0.8400
9160,8311864,K07016.01,Kepler-452 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.7710,0,0,0,0,q1_q17_dr25_koi,CENT_FEW_DIFFS,384.847556000,7.1050000e-03,-7.1050000e-03,314.9700000,1.520000e-02,-1.520000e-02,2455147.970,1.520000e-02,-1.520000e-02,0,,,,,,0.0590,0.3870,-0.0590,9.96900,0.44100,-0.44100,,,,1.8990e+02,1.760e+01,-1.760e+01,0.012491,7.370000e-04,-6.890000e-04,3.38283,1.69325,-1.18690,LS+MCMC,1.09,2.000e-01,-1.000e-01,0.9940,,,89.99,,,220.0,,,0.56,0.32,-0.15,298.100000,74.600000,-74.600000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2434,0.4341,q1_q17_dr25_koi,4.0634294,7.6023917,12.30,1,4,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.44090,Mandel and Agol (2002 ApJ 580 171),,,008/008311/008311864/dv/kplr008311864-20160209194854_dvr.pdf,008/008311/008311864/dv/kplr008311864-001-20160209194854_dvs.pdf,5579.00,150.00,-150.00,4.580,0.034,-0.127,-0.2200,0.3000,-0.3000,0.7980,0.1500,-0.0750,0.8920,0.0820,-0.1090,,,,q1_q17_dr25_stellar,296.003690,44.277561,13.426,13.921,13.367,13.214,13.153,12.263,11.919,11.852,0.004,19.733632000,0.000029000,44.27808000,0.00039000,2.00000,1.10000,1.90000,1.40000,-3.300000e-04,2.00000e-04,-2.900000e-04,2.50000e-04,-1.1400,0.2900,1.2500,0.6600,1.6900,0.6500,-1.0000,0.2100,1.3600,0.5200,1.6900,0.5300
8594,9674320,K07223.01,,CANDIDATE,Active,2017-05-10,CANDIDATE,0.9470,0,0,0,0,q1_q17_dr25_koi,CENT_FEW_DIFFS,317.062416000,2.4250000e-03,-2.4250000e-03,297.8371000,1.090000e-02,-1.090000e-02,2455130.837,1.090000e-02,-1.090000e-02,0,,,,,,0.6730,0.2690,-0.4450,7.43800,0.65000,-0.65000,,,,4.4290e+02,4.380e+01,-4.380e+01,0.020361,6.199000e-03,-1.366000e-03,2.93522,0.18142,-1.25413,LS+MCMC,1.59,2.700e-01,-1.200e-01,0.8404,,,89.85,,,218.0,,,0.54,0.29,-0.13,249.900000,15.400000,-15.400000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2337,0.4535,q1_q17_dr25_koi,5.9911275,10.3247310,9.80,1,5,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.12650,Mandel and Agol (2002 ApJ 580 171),,,009/009674/009674320/dv/kplr009674320-20160209194854_dvr.pdf,009/009674/009674320/dv/kplr009674320-001-20160209194854_dvs.pdf,5366.00,160.00,-144.00,4.625,0.032,-0.104,-0.4000,0.3500,-0.3000,0.7150,0.1220,-0.0520,0.7930,0.0840,-0.0840,,,,q1_q17_dr25_stellar,300.345250,46.339882,14.634,15.235,14.578,14.376,14.243,13.284,12.865,12.790,0.065,20.023054000,0.000029000,46.34010000,0.00023000,1.40000,1.10000,0.79000,0.82000,-8.100000e-04,4.80000e-04,1.500000e-04,3.70000e-04,0.5700,0.9300,0.2700,0.2300,0.6300,0.9100,0.6400,0.8600,0.3800,0.2600,0.7400,0.8400
